"ranks","gene","z"
0.0478169317511888,"PSMB7",0.0478534256467442
0.0477411647927529,"SIKE1",0.0477774853288697
0.0477350732426154,"AC008691.1",0.0477713798648191
0.0476837396478449,"CLUL1",0.0477199291585848
0.047631103099101,"DPYSL4",0.0476671727879869
0.0476103143374007,"NT5C3B",0.0476463367757964
0.0474887293633432,"AC234582.1",0.0475244762802435
0.0474444001911353,"AL117332.1",0.0474800470055503
0.0474361367248727,"MIR3659HG",0.0474717648997537
0.0474288686059179,"SNW1",0.0474644803918047
0.0474122433630453,"ANKRD20A4",0.047447817679338
0.0473945413717261,"SUCLG2",0.0474300758206139
0.047391782377793,"DDR1",0.0474273106157215
0.047369192006077,"SERTAD1",0.0474046694165372
0.0473252955027694,"TFRC",0.0473606742866345
0.0473210351627322,"AC011912.1",0.0473564043842278
0.0473180660235937,"SIK3",0.0473534285818516
0.0473174168895718,"ANKRD39",0.0473527779911776
0.0472857473121696,"DANCR",0.0473210373961061
0.0472628384992964,"ARPC1B",0.0472980772705941
0.0472373119601161,"GATA5",0.0472724936141184
0.0472334937904866,"PHF1",0.0472686669064026
0.0472035101692926,"SNRNP70",0.047238616284733
0.047202241548808,"LINC01873",0.0472373448313085
0.0471970334827007,"RAB24",0.0472321251367354
0.0471798403012792,"DNTTIP2",0.0472148935849802
0.0470899308575033,"CAB39L",0.0471247839447862
0.0470286056655797,"AL161908.1",0.0470633226421956
0.0470160492595338,"UBE2E2",0.0470507384111654
0.0470159395988175,"PNKD",0.0470506285075066
0.0469949371218119,"NIPSNAP2",0.0470295795225314
0.0469887379941919,"DIAPH2",0.0470233666754989
0.0469731014918624,"AL592148.3",0.0470076955838286
0.0469303517140439,"LRPAP1",0.0469648513574218
0.0469149759556213,"AC138123.1",0.0469494416709315
0.0468623460699991,"AOC2",0.0468966958210918
0.0468604936373503,"USP35",0.0468948393115617
0.0468097516374321,"STK25",0.0468439857629134
0.0466433415623193,"EIF1",0.0466772115575895
0.0466394646856164,"AC005726.3",0.0466733262286625
0.0465926548951856,"MRPL11",0.0466264144963532
0.0465724349071498,"AC078795.1",0.0466061505368724
0.0465096314434363,"PBLD",0.0465432107412755
0.0465055011043173,"IKZF1",0.046539071449059
0.046492280079916,"CSNK1A1",0.0465258217769209
0.0464433158646052,"GTF2F2",0.0464767516065282
0.0464343835832932,"HEY1",0.0464678000205233
0.0463202931203886,"NAA38",0.0463534636362224
0.0463055803617241,"ARL6IP5",0.0463387192525043
0.0462483851354304,"AL022322.1",0.0462814012763597
0.0462167789000942,"SPHK2",0.0462497273395126
0.0462161183456325,"SCO1",0.0462490653711127
0.0462095177684704,"AP000880.1",0.046242450667427
0.0461922278877805,"LRRC59",0.046225123802185
0.0461550036864857,"NR6A1",0.046187820069223
0.0461395905599109,"MRPS36",0.0461723740492202
0.0460310259346651,"SPATA5",0.0460635783575236
0.046028162219502,"COPZ1",0.0460607085620573
0.0459317239724358,"AC136475.1",0.0459640659975384
0.0459137671959073,"AL353576.1",0.0459460712719585
0.0459073252238749,"MRPL42",0.0459396156929971
0.045891347308247,"ARMH1",0.0459236040448441
0.0458606160635581,"SPNS1",0.0458928079865931
0.045840065898574,"PON2",0.0458722145289343
0.0458311350298787,"UBAP2",0.0458632648578547
0.0458280793264621,"BICC1",0.045860202722874
0.0457932702855089,"RAB2A",0.0458253204774116
0.0457695847008962,"MGAT4C",0.0458015851449864
0.0457389289523167,"NUP205",0.0457708650854339
0.0457370390046602,"LINC01798",0.0457689711757881
0.045711826555046,"NCOA2",0.0457437059034676
0.0457102907119973,"MDGA2",0.045742166844554
0.0456696444474757,"MPND",0.0457014355504714
0.0456454329455223,"TARDBP",0.045677173471524
0.0456183391114889,"SMIM15-AS1",0.0456500231031178
0.0455636478943265,"DAZAP2",0.045595217971355
0.0455135792351747,"JARID2",0.0455450452657754
0.0454986948983439,"PSIP1",0.0455301300423728
0.0453135106183494,"RARS",0.0453445631760062
0.0453092777766237,"MCM2",0.0453403216258587
0.0452685420678274,"CYP27C1",0.0452995021929153
0.0452603032441366,"AHCY",0.0452912464543061
0.045223435706851,"MPP2",0.0452543033007813
0.04521456366417,"C12orf74",0.0452454130797503
0.0452044755316738,"AC008127.1",0.0452353042858835
0.0452034117854468,"MSMO1",0.0452342383615505
0.0451771913425035,"PHEX",0.0452079642626036
0.0451767531954197,"ZBTB11-AS1",0.0452075252194508
0.0451691366829465,"EMILIN2",0.0451998931329804
0.0451682087667396,"CD164",0.0451989633197602
0.0451503121888226,"HDAC3",0.0451810301697152
0.045098701549481,"BAZ1A",0.0451293142252637
0.0450813869970083,"LRP1B",0.0451119643986483
0.045080267761593,"AC090772.1",0.0451108428840001
0.04500786473741,"KIF5B",0.0450382926577045
0.0449799321373984,"SNAP47",0.0450103033948027
0.044967276718888,"GDNF",0.0449976223272466
0.0449099067230565,"MSH2",0.0449401362395659
0.0449098907140819,"CTSC",0.0449401201982375
0.04484008179744,"AC097467.3",0.0448701704191928
0.0448254817405531,"FANCL",0.0448555409574046
0.0448219842061331,"RTN4R",0.0448520363817066
0.0447942275592992,"MYDGF",0.0448242238938937
0.0446969277387087,"GNB1",0.0447267288719374
0.0446835383022232,"CENPV",0.0447133126403268
0.0446606358662267,"AL391095.1",0.0446903644089452
0.0446227468234768,"MMP11",0.0446523997070726
0.0446040677822231,"ATP5MF",0.0446336834137295
0.0446034100752579,"PLAUR",0.0446330243956521
0.0445936308277158,"ZFAS1",0.0446232256581464
0.0445881958588276,"PEX6",0.0446177798611101
0.0445483155246881,"ALDOA",0.0445778201538232
0.0445087654092495,"STUB1",0.0445381914629712
0.0444233452787253,"COPS4",0.0444526021025367
0.0443691476569496,"ALDH3B1",0.0443982974448173
0.0443501890744753,"AL138756.1",0.0443793014824643
0.0443409375397757,"NSD1",0.0443700317185051
0.0443233263395666,"TNFRSF6B",0.0443523858381778
0.0442133900837782,"RBFOX2",0.0442422337185413
0.0442124247156423,"BORCS6",0.0442412664596259
0.044194319174336,"CCDC80",0.0442231254719523
0.0441643009193728,"ADHFE1",0.0441930485124332
0.0440374114178008,"SPTLC3",0.0440659117442305
0.044023702000825,"SLC4A7",0.0440521756973187
0.0440099872985924,"ANKRD13B",0.044038434371506
0.0439197997381051,"IER5L",0.0439480721487448
0.0438821027681157,"NSUN2",0.0439103023853306
0.0437720596100209,"NDUFAF4",0.0438000474480017
0.043770730144113,"CKAP4",0.0437987154300339
0.0437119309530283,"MRPL22",0.0437398035225439
0.0436779957329512,"UBE2A",0.0437058033877121
0.0436713171388421,"AC105402.3",0.0436991120300014
0.0436507367443582,"NKAP",0.0436784923284835
0.0436375276365554,"TCEAL9",0.0436652580118181
0.043625201403859,"RABGAP1L",0.0436529082689658
0.0435763341868487,"SELENOM",0.0436039479771113
0.0435653135516153,"AP000829.1",0.0435929063803262
0.0435413642960813,"AL590064.1",0.0435689116092697
0.04353822290506,"SLC25A38",0.0435657642517599
0.0435375308884597,"CAGE1",0.0435650709209186
0.0435146144824516,"MRPL52",0.0435421110169351
0.0435125822912684,"SMYD3",0.0435400749706342
0.0434726684576222,"VCP",0.0435000854925475
0.0434461222772709,"CNIH4",0.0434734890790419
0.043428560406453,"ZFPM2",0.0434558940098007
0.0433501208358254,"VGLL2",0.0433773064875219
0.0433127029126485,"SELENOK",0.0433398181758648
0.043311915976903,"DESI1",0.0433390297610877
0.04329432322032,"HTATSF1",0.0433214039532916
0.0432096089596126,"LAMC3",0.0432365309177811
0.0431971839349953,"CUL1",0.0432240826580703
0.0431590181823358,"ARHGEF33",0.0431858456182418
0.0431397941942929,"WDR77",0.0431665857708419
0.0431344209746072,"AC007566.1",0.043161202533975
0.043131922908979,"TIMM23B-AGAP6",0.0431586998121066
0.0430498396805846,"POLR1D",0.0430764638860202
0.0430262038989875,"IGFBP7",0.0430527842432989
0.0430236549297686,"HIST1H4D",0.0430502305468187
0.043015612282483,"TRADD",0.0430421729874977
0.0429807944222621,"ASMTL-AS1",0.0430072906351935
0.0429652856606388,"AL138999.2",0.0429917531808298
0.0429180344026801,"WNT9A",0.0429444146312317
0.0428915546553527,"AC013643.2",0.042917886049522
0.0428882985050235,"MTCH2",0.0429146238983162
0.0428849902596261,"S1PR5",0.0429113095569693
0.0428487695648411,"ADORA1",0.0428750221816099
0.0428077567765769,"MRPS23",0.0428339340269762
0.0428077462725571,"TOP2A",0.0428339235036724
0.0427876828958505,"AC145285.2",0.0428138233105595
0.0427702932676495,"KNOP1",0.0427964018002657
0.0427218975607527,"RNFT1-DT",0.0427479175014584
0.042705276670147,"RBM39",0.0427312662314339
0.042606451419233,"SMIM26",0.042632260837874
0.0425812285427151,"GAR1",0.0426069921179535
0.0425757180703219,"F11-AS1",0.0426014716373353
0.042572777452291,"PKP4",0.0425985256795598
0.0425315422734668,"LSM8",0.0425572157013177
0.0424840819412671,"POLR2E",0.0425096694571305
0.0424514678131341,"CCDC84-DT",0.042476996402752
0.0424330360361001,"TSKS",0.0424585313638167
0.0423534013835608,"CPNE3",0.0423787533353593
0.0423357788201536,"GPBP1",0.0423610991168025
0.0423208086469664,"SYCP3",0.042346102073646
0.0422248492195487,"AC009107.2",0.0422499708604387
0.0422139524872127,"GOT2",0.0422390546702358
0.042199348772069,"COL28A1",0.0422244248935878
0.0421752923121165,"PSME3",0.0422003255423315
0.0421177549671847,"POLR2G",0.0421426858102298
0.0421106143821357,"B9D2",0.0421355325381047
0.0420879873349164,"CAMKMT",0.0421128653166087
0.0419712557097426,"AC009163.1",0.0419959271212554
0.0419470145862942,"NAP1L4",0.0419716432443645
0.0419353368674373,"COA7",0.0419599449474753
0.0419082558978049,"PARTICL",0.0419328163009538
0.0419040117040286,"THOC6",0.0419285646407347
0.0418399643658415,"POLR3K",0.0418644048134497
0.0417883016665476,"TMBIM6",0.0418126516277503
0.0417663200910581,"ZNF79",0.0417906316197776
0.0416850471459314,"SEC24B-AS1",0.041709216928969
0.0416800053855641,"CAPRIN1",0.0417041663936349
0.0416748607695842,"MIR222HG",0.0416990128258644
0.0416745584727223,"RBIS",0.0416987100030655
0.0415869371170754,"ROMO1",0.0416109365254661
0.0415825113701041,"C10orf143",0.0416065031118401
0.0415643644020658,"PRMT1",0.0415883247251733
0.0414909261920321,"B2M",0.0415147596487978
0.0413893523865195,"PPP2R5D",0.0414130111119464
0.0413746180963898,"PDAP1",0.0413982515465225
0.0412841006716718,"SF3A3",0.0413075792429345
0.0412828183589824,"SPATA33",0.0413062947410376
0.041165811502239,"NBDY",0.0411890886990382
0.0410945334989416,"AL118506.1",0.0411176899110168
0.0410919954369864,"TCEAL4",0.0411151475558974
0.0410673198349562,"PPAT",0.0410904302424536
0.0410651557047045,"AC093298.2",0.0410882624563696
0.0410072891042633,"ARHGEF10L",0.0410302982458307
0.040995075530601,"TOMM40",0.0410180641053921
0.0409501109882862,"SAE1",0.0409730239517586
0.0409062168278839,"GEMIN5",0.0409290561402262
0.0408890357581219,"TMEM97",0.0409118462849874
0.0408576950779939,"CBR1",0.040880453158495
0.0407965654392407,"HSPA2",0.0408192214553787
0.0407739336178298,"EWSR1",0.0407965519246402
0.0407453967371748,"AC009041.2",0.0407679675553326
0.0407149464448274,"CMC2",0.0407374666636237
0.0406451620785153,"AL445255.1",0.0406675666220239
0.0406379895819386,"DDX6",0.0406603822587636
0.0406136160407352,"AC007038.2",0.0406359684236018
0.040521978021978,"AL513477.2",0.0405441793432538
0.0403963220002704,"MRPL36",0.0404183172923991
0.0402485883906547,"EDF1",0.0402703430912006
0.0402448778508573,"GRPEL1",0.0402666265313213
0.0401787966172822,"CDC42EP2",0.0402004382718456
0.0401638719491345,"RPL7L1",0.0401854894802931
0.0401281806939107,"PIGV",0.0401497406084862
0.0399862036603249,"CDK6",0.0400075353952115
0.0399682025719852,"NUDT1",0.0399895054918987
0.0399256974115499,"PRMT5",0.0399469323950624
0.0398542223291592,"KCNQ1OT1",0.0398753433995944
0.0398227886229507,"TEX30",0.0398438597254389
0.0398225783125031,"KCNQ1",0.0398436490809415
0.0398212450091643,"IRS4",0.0398423136599125
0.0398198242333232,"CNOT11",0.0398408906276047
0.0397685073469206,"REPIN1",0.0397894923481279
0.0397524542988021,"UST-AS1",0.0397734138816283
0.0397445789632873,"LINC01424",0.0397655260838301
0.0397155979202527,"PBXIP1",0.0397364992224755
0.0396743182023977,"SMARCE1",0.0396951543579376
0.0396676954906632,"OLFML2B",0.0396885212070245
0.0396623828247471,"TMEM63C",0.0396832001694384
0.039614103987023,"RND1",0.0396348453570908
0.0395691738872035,"AL589740.1",0.039589844718859
0.0395071155638564,"RAD23B",0.0395276892299984
0.0394857076520372,"HDAC1",0.039506247870375
0.0394704655876001,"OPRD1",0.0394909820138052
0.0394458687886655,"EIF4E",0.0394663468592403
0.039437170216924,"AC002553.1",0.0394576347346262
0.0394304728450376,"GATD3A",0.0394509269319303
0.0393093806584197,"TAGLN2",0.0393296467619753
0.039307196947125,"NUDC",0.039327459671316
0.0392526480315002,"AFAP1L2",0.0392728264614255
0.0391922159914625,"LINC01099",0.0392123013095256
0.0391583475902412,"FKBP4",0.0391783808504808
0.0391514702692304,"SMC1A",0.0391714929696123
0.0391457845060583,"JTB",0.0391657984789783
0.0391404343200938,"AC011933.4",0.0391604400829705
0.0391116908370697,"WDR11-AS1",0.039131652530555
0.039104878760947,"WDR81",0.039124830019689
0.0389941552679973,"DNAJB1",0.0390139374304216
0.0389861421789148,"OSTC",0.0390059121410398
0.0389509084950832,"LINC01618",0.0389706248718642
0.0389452972210995,"AL499602.1",0.0389650050728999
0.0389103672963765,"PGBD4",0.0389300221358658
0.0389022756745112,"ABCA7",0.0389219182471291
0.0388720313234824,"KDM1A",0.0388916280909995
0.038857493228561,"SERPING1",0.0388770680035062
0.0387278355494931,"CSNK1G2",0.0387472149121285
0.0387274015324539,"BFSP1",0.0387467802431604
0.0386645911879653,"KANSL1",0.0386838757066477
0.0386560111966108,"VIPR2",0.0386752828722806
0.0385670312501786,"MRPS14",0.0385861700720091
0.0384892040915295,"SMARCA5",0.0385082272137061
0.0384845429589492,"FOXCUT",0.0385035591666304
0.0384820935751909,"SMARCC1",0.0385011061500384
0.038477728687517,"SKAP1",0.0384967347896756
0.0384498350787375,"ADAMTSL5",0.0384687998522015
0.0383761837483125,"RRP1B",0.0383950396842417
0.0382893605589602,"PITRM1-AS1",0.0383080887289772
0.0382175258287459,"HTR6",0.0382361487270625
0.0381935574239146,"MAFF",0.0382121452852845
0.0380820877951139,"AC136489.1",0.038100513288352
0.0380788746406631,"SEPTIN11",0.0380972954676652
0.0380671872107831,"BGLAP",0.0380855910716113
0.0380587353320781,"REX1BD",0.038077126930151
0.0380115096695096,"SELENOF",0.0380298328486191
0.0380097384155594,"AC245407.2",0.038028059031845
0.0380049405974844,"H2AFY",0.0380232542730179
0.0380014369073874,"STPG2",0.0380197455154246
0.0379927856482351,"AL033523.1",0.0380110817476936
0.037963407918781,"NR1D1",0.0379816615844817
0.0379023377941959,"ID3",0.0379205034592772
0.0378848114027734,"TSPAN33",0.0379029518651166
0.0378686781893392,"IL18BP",0.0378867954729497
0.0378670608462316,"MED28",0.0378851758072811
0.0378668357184644,"PCBP1",0.0378849503562384
0.0378599771200663,"PPL",0.0378780819109792
0.0378134342066233,"EEF1E1",0.0378314722704068
0.0377165277808155,"ITGA7",0.0377344274397879
0.0375928660775497,"AC009097.1",0.037610590150418
0.0375838827665438,"CNPY2",0.0376015941290604
0.0374706988453512,"F3",0.037488250586312
0.0374509218779001,"AC022400.4",0.037468445826597
0.0374450442605337,"CNTN5",0.0374625599551703
0.0374396573477336,"ZNF529-AS1",0.0374571654796953
0.0374100458081686,"ZNF160",0.0374275124074564
0.0373957465908677,"EHBP1L1",0.0374131931578595
0.0373223756394749,"NEURL1B",0.0373397196595125
0.0372812752391209,"NAA60",0.0372985619912955
0.0372507314593218,"GAP43",0.0372679757346771
0.037248598041156,"BARHL2",0.0372658393522004
0.0372410061780406,"MRPL57",0.0372582369432111
0.0372061132673596,"TSN",0.0372232956180571
0.0371585347388716,"DCAF4L1",0.0371756512199782
0.0371296694427597,"SLC9A3R2",0.037146746043846
0.0370840176831631,"KDELR1",0.0371010313388486
0.0370581576099724,"BCAS2",0.0370751356781423
0.0370433055329027,"RAB10",0.0370602631847573
0.0369882904155284,"AC008946.1",0.037005172583919
0.0369605731070441,"MRPL53",0.0369774173309879
0.0368979778602912,"AC025287.4",0.0369147366020296
0.0368812236665028,"ABRACL",0.0368979595773502
0.0367745789321128,"PRDX5",0.0367911700047684
0.0367095370051248,"MRPL37",0.0367260401538377
0.036687242302082,"AGL",0.0367037153844241
0.0366821670111541,"AC010538.1",0.0366986332541301
0.0366779791504245,"RABAC1",0.0366944397513454
0.0366777395939957,"UGT3A2",0.0366941998722156
0.0365961065871096,"KSR2",0.0366124571449528
0.036538789345196,"DHX15",0.036555063157031
0.0365354638652216,"LARP7",0.0365517332317342
0.0365327696100549,"ZNF207",0.0365490353756265
0.0365046488162761,"HNRNPH3",0.0365208770294213
0.0364744327091349,"TXNL4A",0.0364906206362962
0.036467364972554,"CUL5",0.0364835434862107
0.0364378813264471,"RPS27L",0.0364540206102891
0.036406389937391,"LINC00896",0.0364224873901446
0.0363632710435137,"RCC1",0.0363793113373888
0.0363393486141908,"PDCD2",0.0363553572547153
0.0363345491072567,"TAS2R20",0.0363505514022593
0.0363142952596143,"IL15",0.0363302707950923
0.0362895675564639,"LINC00461",0.0363055104620253
0.0362711010263783,"CHCHD1",0.0362870195930989
0.0361948648013636,"ATP6V1G1",0.0362106831513487
0.036175529678332,"MRPS18C",0.036191322678323
0.0361551085148194,"LINC01031",0.0361708747703712
0.0360628308860834,"MRPS12",0.0360784766675922
0.0360536908660542,"PNN",0.0360693247482541
0.0360229527024579,"SNHG8",0.0360385466112225
0.0360131414792876,"SMIM11A",0.0360287226434215
0.0359931353341617,"DOK3",0.0360086905321519
0.0359664603714219,"EHD1",0.0359819809926869
0.0359598537751976,"MAGED1",0.0359753658407647
0.0359194703186339,"AL356108.1",0.0359349301550657
0.0358916306115372,"AC068305.2",0.0359070545104477
0.0358634522337318,"PRPS1",0.0358788398147412
0.0358460116951812,"NUS1",0.0358613768264393
0.0358344122685178,"EVI5L",0.0358497624809075
0.0358310401252123,"MRPL18",0.0358463860022565
0.0357643777569073,"NAXE",0.0357796380980918
0.0357353209559802,"PRKDC",0.0357505441135453
0.0357231000521026,"AC002429.2",0.0357383075888078
0.0356975073796441,"CNOT1",0.03571268223824
0.0356787810879379,"KRT10",0.035693932065495
0.035647662579277,"UQCRC2",0.0356627739278747
0.0356327158740406,"SLC39A10",0.0356478082128412
0.0356307507786038,"CENPX",0.0356458406193075
0.0356213525257608,"KAZALD1",0.0356364304228967
0.0355725424549921,"ESF1",0.0355875584243235
0.0355682005232638,"TMED2",0.0355832109920006
0.0355564008094242,"NDUFAF1",0.0355713963364351
0.0355060633374256,"PSMB6",0.0355209952346247
0.0355046869599908,"PCDH7",0.0355196171198949
0.0355015229461289,"TIMM8A",0.0355164491128537
0.0354256854256854,"AC119868.2",0.0354405160939047
0.0353953766520033,"C1orf109",0.0354101692681621
0.035340688680846,"BPTF",0.035355412802252
0.0353183918491856,"DHX36",0.0353330881054306
0.0352655362481999,"SMAD5",0.0352801665894817
0.0352470531506547,"SUGT1",0.0352616604887359
0.0352074010940361,"RNF2",0.0352219591644546
0.0351902173096636,"UBE2T",0.035204754063716
0.0351227762763625,"TPRG1L",0.0351372295715168
0.03508704503016,"FTL",0.0351014542374075
0.0350702927820832,"NAA15",0.0350846813500742
0.0347812527902276,"DNAJA1",0.0347952883518353
0.0347549469654801,"FBXW9",0.034768950689573
0.0346591075281695,"PLA2G4C",0.0346729956669043
0.0346500358593771,"HLA-DOA",0.0346639130904885
0.0346410014193234,"U2AF1L4",0.0346548677932563
0.0346346436480341,"MAP3K10",0.0346485023848853
0.0345725964159955,"SRM",0.0345863807677488
0.0345691355965328,"PITPNB",0.0345829158071565
0.0345470468976169,"DDX1",0.0345608006970113
0.0345384915051441,"UCK2",0.0345522350840242
0.0345373556620338,"NLGN1",0.0345510978843846
0.0345182993764824,"SHC3",0.0345320188533676
0.0344935173097322,"AC138904.1",0.0345072072444827
0.0344519795076257,"AL592211.2",0.0344656200213459
0.0344497149244355,"PFAS",0.0344633527472168
0.0343966091636273,"AP000892.1",0.0344101839838527
0.0343380243026896,"INSYN2B",0.0343515298457648
0.0343256229381057,"AK2",0.0343391138467641
0.0343059700445128,"NOC3L",0.0343194377831519
0.0342444869853224,"LHX6",0.0342578824092248
0.0342378938190797,"GNG10",0.0342512815036902
0.0341946658138807,"LRP10",0.0342080028298124
0.0341828121275794,"AC103702.2",0.03419613527188
0.034168524879132,"EFTUD2",0.0341818313167515
0.034160807899606,"GSC",0.0341741053192524
0.0340659838680695,"RPL22L1",0.0340791708100988
0.034050234367921,"RPA3",0.0340634030200262
0.0339612261722305,"PLTP",0.0339742917769537
0.0339468220279831,"GRM3",0.0339598710073505
0.0339160317064756,"LSM6",0.0339290451947962
0.0339126939282339,"AC090159.1",0.0339257035730746
0.0339067104168975,"ANP32E",0.0339197131735701
0.0339007971221159,"HMGN3-AS1",0.0339137930738439
0.0338979743488763,"ID2",0.0339109670530307
0.0338565539408217,"CDC123",0.0338694990534313
0.033826876178321,"CABLES2",0.0338397872631537
0.033810829883615,"LBX1",0.0338237225950484
0.0337964358475539,"AL365295.2",0.0338093120923131
0.03379603955254,"WDR44",0.0338089153441391
0.0337951489525429,"CMTM6",0.0338080237257871
0.0337582670142172,"SLC25A17",0.0337710996620482
0.0337309637072764,"DENR",0.0337437652294128
0.0336849292735843,"AC020907.1",0.0336976784307094
0.0336726570620297,"AC113346.2",0.0336853922834556
0.0336585787274946,"TRIR",0.0336712979747997
0.0336092339615959,"KRR1",0.0336218973249168
0.0335960747071405,"PHF6",0.0336087231950455
0.0335888830347525,"IPO7",0.0336015233980132
0.0335857090428571,"CDH24",0.0335983458214732
0.0335633096091118,"DEPP1",0.0335759211095225
0.03355030767086,"AL353697.1",0.0335629045138105
0.0335320058978457,"CDV3",0.033544582127943
0.0334792223532381,"CAMTA1",0.0334917392605368
0.033415827399635,"ACSL3",0.033428273305205
0.0333659578590773,"C4orf48",0.0333783481004444
0.0333547812069526,"PTBP1",0.0333671589958056
0.0330832721044904,"AC073389.3",0.033095349949369
0.0329938784237422,"LINC00310",0.0330058585844894
0.0329857234453106,"AC023632.2",0.0329976947211051
0.0329767835725421,"UQCRC1",0.0329887451132836
0.0329593261773257,"ZC3H15",0.0329712687231068
0.0329488166630529,"AC098617.1",0.0329607477834003
0.0329184817089451,"RILP",0.0329303798915079
0.0329149389320675,"DCP2",0.032926833271833
0.0328623793011573,"ABCE1",0.0328742167274942
0.0328617931024377,"UBA1",0.0328736298950445
0.0328041837636216,"SLC25A19",0.0328159583860297
0.0327706012433258,"NMI",0.0327823397252299
0.0327469710587353,"UQCRFS1",0.0327586841549451
0.0327133852405509,"AL451085.2",0.0327250623188761
0.0326385621422337,"SUZ12",0.0326501592450695
0.0325783145736256,"ZNF121",0.0325898475463956
0.0325611766308829,"SOS1-IT1",0.0325726914046175
0.0324439842798335,"HIST1H3H",0.0324553751184278
0.0323632999019214,"DNAJC7",0.0323746059331485
0.0323296947332142,"API5",0.032340965566661
0.0323109786083905,"SNX5",0.0323222298704505
0.0322987990563455,"LINC01547",0.0323100375944749
0.032281302775732,"LYAR",0.0322925230523693
0.0322339985265593,"POU5F2",0.0322451695291939
0.0321884519325831,"RBM25",0.0321995756286642
0.0321848317134895,"GP6",0.0321959516552069
0.0321829266832693,"GRK5",0.0321940446497064
0.0321826225240857,"CDK4",0.0321937401751691
0.0321574858410205,"LRRC66",0.0321685774508876
0.0321420435653443,"EIF4A3",0.0321531191974464
0.0321318078473839,"AC010789.1",0.0321428728972916
0.032101569114483,"TPX2",0.0321126029414836
0.032026300848521,"EIF4EBP1",0.0320372572128491
0.0319906578301474,"HSPA9",0.0320015776392232
0.0319147964463117,"AP001062.1",0.031925638723482
0.0318728787752655,"SOX5-AS1",0.0318836783696495
0.0317883801865006,"FLRT3",0.0317990940809655
0.0317713696608183,"LRPPRC",0.0317820663579559
0.031711137160674,"RMDN2-AS1",0.0317217731119158
0.0316375566965043,"PCYT2",0.0316481187529272
0.0316189297757692,"HAND2-AS1",0.0316294731801717
0.031604508167682,"NECTIN3-AS1",0.0316150371461443
0.031588118407853,"FILIP1",0.0315986310076237
0.0315824645954505,"AC069544.1",0.031592971549172
0.0314756207526348,"STARD7",0.0314860213891822
0.0314246229037556,"COL25A1",0.0314349730478587
0.0314088789179182,"HMGA1",0.0314192135071614
0.0313787584533265,"NOLC1",0.031389063327399
0.031365195445998,"MAT2A",0.031375486958195
0.0312492515042208,"SAP18",0.0312594292632379
0.0312005254476208,"CLTA",0.0312106556526671
0.0311972805581203,"FP565260.6",0.0312074076016061
0.0311971980015684,"BUD23",0.0312073249646263
0.0311532149802735,"GDI2",0.0311632991549261
0.0311298413891857,"DKC1",0.0311399028742463
0.031098613983358,"LINC02232",0.0311086452080206
0.0310852387740249,"CHCHD5",0.0310952570562554
0.0309823579611006,"LINC01534",0.0309922770635548
0.030975233712428,"AL139022.1",0.0309851459712742
0.0308139612931379,"FDPS",0.0308237194738905
0.0307750403595746,"ETFA",0.0307847615965172
0.0307731809755338,"USP22",0.0307829004498851
0.0307333625755946,"TMEM220",0.0307430443554923
0.030669706487039,"BLOC1S3",0.0306793282090808
0.0306667406321946,"SLC25A39",0.0306763595621054
0.0306432819873943,"SP110",0.0306528788517827
0.0306399535971662,"FDFT1",0.0306495473335629
0.030626681858385,"AL358232.2",0.0306362631288818
0.0305983716826701,"EFNA3",0.0306079263980553
0.0305434003149094,"DOK1",0.0305529036071319
0.0305214963713769,"SEPTIN2",0.030530979225023
0.0304025957554351,"CCDC189",0.0304119681742722
0.0303877379529375,"AL355338.1",0.03039709663246
0.0303536998710941,"STMN1",0.0303630271255622
0.0302109032958213,"AC079052.1",0.0302200994828548
0.0302055240520951,"ALG3",0.0302147153258905
0.0300892767288576,"MMP2",0.0300983622531989
0.0300582223544022,"SPIDR",0.0300672797667949
0.0300390075283368,"TSPEAR",0.0300480475756131
0.0300280649069928,"SLIT2-IT1",0.0300370950749678
0.0300069112231211,"SPATA12",0.0300159223133871
0.0299453977285843,"AC079848.1",0.0299543534949477
0.0297629501326688,"RMDN3",0.0297717431430849
0.0297589030439634,"SUMO3",0.0297676924666438
0.0297199704707882,"CCNA2",0.0297287254296874
0.0296788723278996,"NDUFB9",0.0296875910039411
0.0295870326355557,"APLP2",0.02959567059513
0.0295717750616064,"VWA1",0.0295803996600112
0.0294829764002116,"AC119403.1",0.0294915235104721
0.0294652278733743,"RAD51-AS1",0.0294737595516802
0.0293617369445985,"ECHS1",0.0293701790098005
0.0293559359248784,"DYNLRB1",0.0293643729856285
0.0293558140287614,"PAPOLA",0.0293642509843748
0.0293383985009922,"CLNS1A",0.0293468204445065
0.0293369595326232,"ITPKB",0.0293453802365514
0.0293349186378762,"ARF3",0.029343337583903
0.0293118248267676,"SLC35C1",0.0293202238982566
0.0292588810432463,"ZNF598",0.0292672346694701
0.0292451947116484,"BOLA3",0.0292535366166987
0.0292085266884204,"GLUL",0.0292168372445183
0.0291494131599831,"CISD1",0.0291576733431913
0.029114194263455,"AC009271.2",0.0291224245323337
0.0290426022240639,"REM2",0.0290507719068019
0.0290228958545562,"ZNF365",0.0290310489127717
0.0290138055424358,"DCTPP1",0.0290219509395694
0.0289380865005699,"SNAI3-AS1",0.028946168270125
0.028931418042098,"SIVA1",0.0289394942240089
0.0288859001062348,"KRTCAP2",0.0288939382165008
0.0288394092583855,"AURKA",0.02884740860702
