"BE1_ranks","gene","genetype","ranks"
0.0550476870558162,"NYAP2","Nuclear",18441
0.0550476870558162,"AL157888.1","Nuclear",18442
0.0550476870558162,"AC027290.1","Nuclear",18443
0.0550460957426229,"ALS2CL","Nuclear",18440
0.0550333231091587,"AC034236.2","Nuclear",18439
0.0550243844843479,"ELF1","Nuclear",18438
0.0550112960263737,"VPS35","Nuclear",18437
0.0550084999601692,"MYO6","Nuclear",18436
0.0549858114113073,"AC124248.2","Nuclear",18435
0.0549786888315031,"SNORC","Nuclear",18434
0.0549624762755713,"AL035446.2","Nuclear",18433
0.0549575964923709,"POLR3G","Nuclear",18432
0.0549565545510663,"DDR1","Nuclear",18431
0.0549515914608972,"RCBTB1","Nuclear",18430
0.0549163562650347,"ZNF367","Nuclear",18429
0.0548812003657889,"AC109361.1","Nuclear",18428
0.0548632317995576,"PRELID2","Nuclear",18427
0.054855412304102,"TCTN3","Nuclear",18426
0.0548359956497539,"LINC01588","Nuclear",18425
0.0548101248923741,"LRRC6","Nuclear",18424
0.0548084064799339,"DNAJC21","Nuclear",18423
0.054781057120616,"IFT88","Nuclear",18422
0.0547660415531026,"MRPS6","Mitochondrial Ribosome",18421
0.0547527927772116,"RPAP1","Nuclear",18420
0.0547298985146437,"VPS33B-DT","Nuclear",18419
0.0547237353020432,"C17orf80","Nuclear",18418
0.0547146736342807,"AC026304.1","Nuclear",18417
0.0546970967461337,"LATS2-AS1","Nuclear",18416
0.0546769955604908,"GAS5-AS1","Nuclear",18404
0.0546769955604908,"AC007881.3","Nuclear",18409
0.0546769955604908,"INPP5D","Nuclear",18415
0.0546769955604908,"AC002451.1","Nuclear",18414
0.0546769955604908,"AC004918.4","Nuclear",18408
0.0546769955604908,"AC009686.1","Nuclear",18405
0.0546769955604908,"OR52I1","Nuclear",18407
0.0546769955604908,"AC048382.6","Nuclear",18406
0.0546769955604908,"AC139530.3","Nuclear",18411
0.0546769955604908,"TGM3","Nuclear",18413
0.0546769955604908,"AL021707.9","Nuclear",18410
0.0546769955604908,"KDM5C-IT1","Nuclear",18412
0.0546660602152797,"PCYOX1L","Nuclear",18403
0.054652474520503,"LINC02268","Nuclear",18402
0.0546503207889635,"AC005920.2","Nuclear",18401
0.054647657979505,"TSGA10","Nuclear",18400
0.0546426915145287,"CREB3L1","Nuclear",18399
0.054629996113283,"PEX11A","Nuclear",18398
0.0546051926920201,"AP001057.1","Nuclear",18397
0.054589580647365,"WASF3","Nuclear",18396
0.054560554258051,"SLC25A46","Nuclear",18395
0.0545554991306383,"DNAJC9-AS1","Nuclear",18394
0.0545546945127702,"VIM-AS1","Nuclear",18393
0.0545537727869181,"ELL","Nuclear",18392
0.0545493837116267,"AC006504.5","Nuclear",18391
0.0545065170440886,"PRKAA1","Nuclear",18390
0.0544979220436496,"ETNPPL","Nuclear",18389
0.0544846276302915,"KCNQ3","Nuclear",18388
0.0544737728318101,"NCBP2","Nuclear",18387
0.0544319151591747,"PPFIBP2","Nuclear",18386
0.0544148804934629,"EFCAB7","Nuclear",18385
0.0544123394801256,"MORN4","Nuclear",18384
0.0544039494095398,"AC110491.2","Nuclear",18383
0.0544016678643368,"WASF1","Nuclear",18382
0.0543936322054001,"MLH1","Nuclear",18381
0.0543801081564295,"RABL2B","Nuclear",18380
0.0543711477140162,"DGCR11","Nuclear",18379
0.0543657884161543,"MEIOB","Nuclear",18378
0.0543592524109052,"CREM","Nuclear",18377
0.0543377670211141,"RNASEL","Nuclear",18376
0.0543360920032344,"MAP4K2","Nuclear",18375
0.054333534025889,"AL133338.1","Nuclear",18374
0.0543063040651655,"LINC00298","Nuclear",18371
0.0543063040651655,"LINC01823","Nuclear",18370
0.0543063040651655,"AC008708.2","Nuclear",18372
0.0543063040651655,"AL121899.4","Nuclear",18373
0.0542878784348692,"TRIM73","Nuclear",18369
0.0542703927415996,"RRP1B","Nuclear",18368
0.0542531427974484,"DACH1","Nuclear",18367
0.0542494191976207,"OSBPL1A","Nuclear",18366
0.0542107828144239,"METTL14","Nuclear",18365
0.0542086163556199,"AC036214.4","Nuclear",18364
0.0541881651289526,"METAP2","Nuclear",18363
0.0541672685938824,"AC013652.1","Nuclear",18362
0.0541658196979731,"MACROD1","Nuclear",18361
0.0541650614056853,"AC092168.2","Nuclear",18360
0.0541645851528453,"AL138778.1","Nuclear",18359
0.0541561434075159,"EIF5B","Nuclear",18358
0.0541105051756131,"CD151","Nuclear",18357
0.054104467166035,"TMEM263","Nuclear",18356
0.0540994880541515,"LYRM2","Nuclear",18355
0.0540916536179149,"COMMD7","Nuclear",18354
0.0540566791350637,"SLC36A4","Nuclear",18353
0.0540417129161145,"EVC2","Nuclear",18352
0.0540214313139872,"EIF3A","Nuclear",18351
0.0539925975017388,"AC073648.7","Nuclear",18350
0.0539854712554499,"SLC10A3","Nuclear",18349
0.0539712234963165,"PRXL2A","Nuclear",18348
0.0539634349825706,"C4orf19","Nuclear",18347
0.0539593631281936,"CAVIN2","Nuclear",18346
0.0539462629379616,"SUZ12","Nuclear",18345
0.0539377953308623,"KCNQ5","Nuclear",18344
0.0539363980798812,"DISC1","Nuclear",18343
0.0539356125698401,"LINC01580","Nuclear",18341
0.0539356125698401,"AL034550.2","Nuclear",18342
0.0539012006531435,"UBXN2B","Nuclear",18340
0.0538978281495401,"INTS7","Nuclear",18339
0.0538823717390881,"AC008915.1","Nuclear",18338
0.0538632447527931,"BLMH","Nuclear",18337
0.053829046887014,"AC138696.2","Nuclear",18336
0.0538175997904545,"KIFC2","Nuclear",18335
0.0537997633799153,"SPATA2","Nuclear",18334
0.0537718903595244,"DEPDC1B","Nuclear",18333
0.0537579614278925,"AC092295.2","Nuclear",18332
0.0537440176053411,"LINC00973","Nuclear",18331
0.0537058455373448,"RBM27","Nuclear",18330
0.0536551656480915,"MCUR1","Nuclear",18329
0.0536522871100128,"SP6","Nuclear",18328
0.0536502747729177,"AC004160.1","Nuclear",18327
0.0536087495045805,"ERO1B","Nuclear",18326
0.0536066864804265,"NHEJ1","Nuclear",18325
0.0536048883112718,"NOL4","Nuclear",18324
0.0536019350699526,"HOXB6","Nuclear",18323
0.0535986497800171,"MT1M","Nuclear",18322
0.0535981648518423,"LSM14A","Nuclear",18321
0.0535917211719958,"SAR1A","Nuclear",18320
0.0535817255286494,"MYO1E","Nuclear",18319
0.0535700411209001,"ANKRD44","Nuclear",18318
0.0535649210745148,"AL359636.2","Nuclear",18317
0.0535649210745148,"LINC00382","Nuclear",18316
0.0535579001911243,"AC004080.2","Nuclear",18315
0.0535570643031049,"KIF1B","Nuclear",18314
0.0535443006423306,"ZNF816","Nuclear",18313
0.0535337255163293,"ELF4","Nuclear",18312
0.0535131712946556,"SETD9","Nuclear",18311
0.053510749271784,"CDX2","Nuclear",18310
0.0535012339100085,"GRAMD1B","Nuclear",18309
0.0535011566885708,"UGGT2","Nuclear",18308
0.0534818656127131,"SLC29A4","Nuclear",18307
0.0534803707966859,"GOLGA6L10","Nuclear",18306
0.0534721784530112,"ATG4D","Nuclear",18305
0.0534719063655711,"AC007448.5","Nuclear",18304
0.0534632061779232,"CYP27A1","Nuclear",18303
0.0534021083932539,"AC109322.2","Nuclear",18302
0.0533862802711876,"HIF1A-AS3","Nuclear",18301
0.0533791445329893,"AL157756.1","Nuclear",18300
0.0533581005426974,"NPNT","Nuclear",18299
0.0533566010094713,"ZNF589","Nuclear",18298
0.0533017832928708,"PFAS","Nuclear",18297
0.0532712992557909,"PLEKHO1","Nuclear",18296
0.0532568400266935,"EPHB1","Nuclear",18295
0.0532173805139654,"UBE2L6","Nuclear",18294
0.0531942295791894,"SCN1A-AS1","Nuclear",18291
0.0531942295791894,"AC068389.3","Nuclear",18293
0.0531942295791894,"AC020663.3","Nuclear",18292
0.0531942295791894,"U2AF1","Nuclear",18290
0.0531350837961197,"SLC30A4","Nuclear",18289
0.0531293236680813,"AL357054.2","Nuclear",18288
0.0530880538890953,"AC016355.1","Nuclear",18287
0.0530714821746489,"HELQ","Nuclear",18286
0.0530650443956282,"AL356356.1","Nuclear",18285
0.0530306103060432,"SHB","Nuclear",18284
0.0530177053007075,"ACVR2B-AS1","Nuclear",18283
0.0530008611493104,"AL136114.1","Nuclear",18282
0.0529852929112063,"HSPA13","Nuclear",18281
0.0529765292946666,"RIDA","Nuclear",18280
0.052961853640812,"LCT","Nuclear",18279
0.0529549131018181,"VAPB","Nuclear",18278
0.0529177167643333,"EPS8","Nuclear",18277
0.0529081947444803,"KLHL36","Nuclear",18276
0.0528960340994412,"AL162311.3","Nuclear",18275
0.0528535730405573,"SIRT7","Nuclear",18274
0.052848761921491,"TGM2","Nuclear",18273
0.0528450433275759,"CASTOR2","Nuclear",18272
0.0528407995493455,"MAN1A2","Nuclear",18271
0.0528285733548042,"ING3","Nuclear",18270
0.0528246781409416,"BX284668.5","Nuclear",18269
0.052823538083864,"IL19","Nuclear",18268
0.052823538083864,"AC079790.1","Nuclear",18261
0.052823538083864,"AC093535.1","Nuclear",18263
0.052823538083864,"AC011365.1","Nuclear",18266
0.052823538083864,"AL023806.2","Nuclear",18267
0.052823538083864,"CBLN3","Nuclear",18265
0.052823538083864,"AC139100.1","Nuclear",18262
0.052823538083864,"GGN","Nuclear",18264
0.052800702546084,"DRC3","Nuclear",18260
0.0527988997482971,"ARL1","Nuclear",18259
0.0527536193229712,"KIAA1841","Nuclear",18258
0.052751538771827,"AL138760.1","Nuclear",18257
0.0527515343017762,"SLBP","Nuclear",18256
0.0527476674600709,"SPIRE2","Nuclear",18255
0.0527346157356676,"TRIM26","Nuclear",18254
0.0527214153605709,"ARHGAP31","Nuclear",18253
0.0527189047736624,"AL024495.1","Nuclear",18252
0.052716313631557,"MGAT3","Nuclear",18251
0.0527030726863292,"HERC4","Nuclear",18250
0.0527012554542192,"GMDS","Nuclear",18249
0.0526797859260551,"ANKRD17","Nuclear",18248
0.0526742828090901,"CNTFR","Nuclear",18247
0.0526273351378942,"NDUFS8","Nuclear",18246
0.0526271160229779,"THAP12","Nuclear",18245
0.0526254124953577,"PSME4","Nuclear",18244
0.0526133113714744,"CCDC200","Nuclear",18243
0.0525933508900736,"SIRPD","Nuclear",18242
0.0525839842596794,"PPWD1","Nuclear",18241
0.0525746814626317,"CDC42SE2","Nuclear",18240
0.0525638775569968,"ASMTL-AS1","Nuclear",18239
0.0525382269100906,"PPP1R12B","Nuclear",18238
0.0525375695912351,"AC004816.2","Nuclear",18237
0.052513419376415,"INTS8","Nuclear",18236
0.0525047504976212,"SETD4","Nuclear",18235
0.0524795879608095,"KITLG","Nuclear",18234
0.0524608398159485,"ARAP3","Nuclear",18233
0.0524528465885387,"AC104051.2","Nuclear",18231
0.0524528465885387,"AC009560.1","Nuclear",18232
0.0524528465885387,"C17orf64","Nuclear",18230
0.0524311091262861,"NIF3L1","Nuclear",18229
0.0523968796309401,"PTPRB","Nuclear",18228
0.0523917010939459,"CDC45","Nuclear",18227
0.0523831592365525,"SYT12","Nuclear",18226
0.0523523377888143,"EFL1","Nuclear",18225
0.0523351375519432,"AC113386.1","Nuclear",18224
0.0523121961916397,"CYB5R4","Nuclear",18223
0.0522993871972012,"AC011933.4","Nuclear",18222
0.0522987515553236,"BRIX1","Nuclear",18221
0.0522909848349243,"JAZF1","Nuclear",18220
0.0522795297882208,"UCHL5","Nuclear",18219
0.0522794711354083,"ENO1-AS1","Nuclear",18218
0.0522538254664867,"PLD1","Nuclear",18217
0.0522210836180089,"C19orf25","Nuclear",18216
0.0522126361995786,"AL117381.1","Nuclear",18215
0.0521984551534862,"VANGL1","Nuclear",18214
0.0521881842845177,"LAYN","Nuclear",18213
0.0521541417140302,"GEMIN8","Nuclear",18212
0.0521286880309051,"MAD2L2","Nuclear",18211
0.0520888113598255,"KRT81","Nuclear",18210
0.0520821550932133,"AC004893.3","Nuclear",18209
0.0520821550932133,"AKR1C8P","Nuclear",18207
0.0520821550932133,"Z93022.1","Nuclear",18208
0.0520803430510344,"AC092118.1","Nuclear",18206
0.0520698380886167,"EED","Nuclear",18205
0.0520623389197861,"SYTL4","Nuclear",18204
0.0520510796211629,"MYDGF","Nuclear",18203
0.0520410167242241,"KLHL8","Nuclear",18202
0.0520271740725726,"HTR7","Nuclear",18201
0.0520084654331568,"SOX6","Nuclear",18200
0.052008238262598,"Z94160.1","Nuclear",18199
0.0520028789325344,"NOMO3","Nuclear",18198
0.0519806599475323,"ATP11C","Nuclear",18197
0.0519739812120964,"ITPKB","Nuclear",18196
0.0519238345510117,"TNS2","Nuclear",18195
0.0519233048494227,"ORMDL1","Nuclear",18194
0.0518934216358189,"PAQR9-AS1","Nuclear",18193
0.0518755657819301,"HOXA2","Nuclear",18192
0.0518072579538142,"FEM1C","Nuclear",18191
0.051805632146146,"KBTBD11","Nuclear",18190
0.0518015844884878,"NUP62CL","Nuclear",18189
0.0517912946705799,"SMARCA1","Nuclear",18188
0.051779826133829,"ETFB","Nuclear",18187
0.0517352130951211,"KIF6","Nuclear",18186
0.05173282931184,"SEMA3D","Nuclear",18185
0.0517183297066143,"HECA","Nuclear",18184
0.0517132712809902,"ANXA6","Nuclear",18183
0.0517114635978879,"HTR6","Nuclear",18181
0.0517114635978879,"AC084036.1","Nuclear",18177
0.0517114635978879,"AC022182.2","Nuclear",18178
0.0517114635978879,"AC084824.3","Nuclear",18180
0.0517114635978879,"IZUMO1","Nuclear",18179
0.0517114635978879,"TAFA5","Nuclear",18182
0.0516970552837188,"ARFIP1","Nuclear",18176
0.051691847874733,"RNF114","Nuclear",18175
0.0516906004083513,"HSD17B2","Nuclear",18174
0.0516860585359653,"ERP44","Nuclear",18173
0.0516717602669776,"TMCC1-AS1","Nuclear",18172
0.0516648870840513,"SNX5","Nuclear",18171
0.0516568751746846,"FP236383.4","Nuclear",18170
0.0516527380146924,"IQANK1","Nuclear",18169
0.0516458107239029,"AC073050.1","Nuclear",18168
0.0516403069834554,"PPP1R3C","Nuclear",18167
0.0516327599408239,"PFKFB4","Nuclear",18166
0.0516048068243394,"EHMT1","Nuclear",18165
0.0515923378036743,"COPG2","Nuclear",18164
0.0515589630711817,"VASN","Nuclear",18163
0.0515586230511862,"FBXW2","Nuclear",18162
0.0515458855307467,"SLC9A6","Nuclear",18161
0.0515435442132644,"MSANTD2","Nuclear",18160
0.0515247872821763,"AC012467.2","Nuclear",18159
0.051515325200664,"AC099661.1","Nuclear",18158
0.0515078745707414,"CDK18","Nuclear",18157
0.0514797111853528,"BMI1","Nuclear",18156
0.0514736239409089,"AL162253.2","Nuclear",18155
0.0514710676473519,"AC006059.1","Nuclear",18154
0.0514468962653115,"AC027243.3","Nuclear",18153
0.051445846927951,"TERF2","Nuclear",18152
0.0514256145508705,"TNKS2","Nuclear",18151
0.051403477467124,"PAFAH1B3","Nuclear",18150
0.0513909148894684,"LINC02547","Nuclear",18149
0.0513857924138536,"DDX27","Nuclear",18148
0.0513753405591921,"SPTLC1","Nuclear",18147
0.0513719490008055,"CHGB","Nuclear",18146
0.0513661453588636,"EGF","Nuclear",18145
0.0513560927018413,"AC046130.2","Nuclear",18144
0.0513526890389059,"SLC25A13","Nuclear",18143
0.0513519267545573,"MACROD2","Nuclear",18142
0.0513407721025626,"LINC02610","Nuclear",18135
0.0513407721025626,"ZKSCAN7","Nuclear",18139
0.0513407721025626,"AC072022.1","Nuclear",18140
0.0513407721025626,"SMCO1","Nuclear",18136
0.0513407721025626,"SPINK13","Nuclear",18141
0.0513407721025626,"AC011389.1","Nuclear",18137
0.0513407721025626,"LINC02647","Nuclear",18138
0.0513323260582081,"ZDHHC14","Nuclear",18134
0.0513258570371281,"KCNIP4","Nuclear",18133
0.0513173325438919,"TNNC1","Nuclear",18132
0.0512652794294121,"PON2","Nuclear",18131
0.0512610475208421,"TMBIM4","Nuclear",18130
0.0512586944744403,"C1RL-AS1","Nuclear",18129
0.0512556095231039,"AC009236.2","Nuclear",18128
0.0512509688751772,"STARD8","Nuclear",18127
0.0512496319575693,"TANC1","Nuclear",18126
0.0512342030364297,"PROSER2","Nuclear",18125
0.0512023084194586,"AC024230.1","Nuclear",18124
0.0512009489180358,"GLO1","Nuclear",18123
0.0511900338157711,"TANK","Nuclear",18122
0.0511849434241399,"CCDC85A","Nuclear",18121
0.051179333482533,"AC016738.1","Nuclear",18120
0.0511661661119799,"MFAP3L","Nuclear",18119
0.0511639757476619,"AC012645.1","Nuclear",18118
0.051144199172801,"NIPBL-DT","Nuclear",18117
0.0511383366488465,"ARFGAP3","Nuclear",18116
0.051137907045238,"SVIP","Nuclear",18115
0.0511186526111731,"CLPP","Nuclear",18114
0.0511067332121553,"KCTD18","Nuclear",18113
0.0511010419329205,"RRBP1","Nuclear",18112
0.0510694909419609,"EFEMP2","Nuclear",18111
0.0510532199442821,"FAF1","Nuclear",18110
0.0510507812358197,"HS3ST6","Nuclear",18109
0.0510443297165397,"AGO2","Nuclear",18108
0.0510416978851055,"GON7","Nuclear",18107
0.0510328091203974,"SYK","Nuclear",18106
0.0510290297867034,"SERBP1","Nuclear",18105
0.0510209684172983,"ZCCHC2","Nuclear",18104
0.0510084068587296,"ADCY3","Nuclear",18103
0.0510065335043145,"SALL1","Nuclear",18102
0.0509916543843427,"CNOT10","Nuclear",18101
0.0509911409626233,"CSRNP3","Nuclear",18100
0.0509855048949849,"RBM11","Nuclear",18099
0.0509734432533445,"AC091182.2","Nuclear",18098
0.0509320389196984,"ASTN1","Nuclear",18097
0.0508910930513388,"AC009060.1","Nuclear",18096
0.0508896173782527,"PTRHD1","Nuclear",18095
0.0508881882330538,"SERTAD2","Nuclear",18094
0.0508379706688974,"AC116049.2","Nuclear",18093
0.0508273745962381,"GPER1","Nuclear",18092
0.0508273745962381,"AC105020.6","Nuclear",18091
0.0508149892905848,"DANCR","Nuclear",18090
0.0508100045164742,"AC005323.2","Nuclear",18089
0.0507847348595745,"AL645504.1","Nuclear",18079
0.0507847348595745,"THRB-IT1","Nuclear",18083
0.0507847348595745,"AC055764.1","Nuclear",18088
0.0507847348595745,"AC111197.1","Nuclear",18080
0.0507847348595745,"AC004053.1","Nuclear",18085
0.0507847348595745,"AC005009.2","Nuclear",18086
0.0507847348595745,"AC103719.1","Nuclear",18082
0.0507847348595745,"AC104561.1","Nuclear",18087
0.0507847348595745,"AC005757.1","Nuclear",18084
0.0507847348595745,"EFHC2","Nuclear",18081
0.0507683453602543,"OR51B5","Nuclear",18078
0.0507640002582027,"TBC1D22A","Nuclear",18077
0.0507355160424522,"HIST1H4B","Nuclear",18076
0.0507135310431275,"SMARCA5","Nuclear",18075
0.0507094060240821,"SELENOW","Nuclear",18074
0.0507073969564628,"PAPOLB","Nuclear",18073
0.0506962709830678,"AL109946.1","Nuclear",18072
0.0506946702646604,"PDE3A","Nuclear",18071
0.0506894941840197,"SPTLC3","Nuclear",18070
0.0506871283532571,"GPR161","Nuclear",18069
0.0506804946776243,"ATE1","Nuclear",18068
0.0506675646521744,"H6PD","Nuclear",18067
0.0506567821732609,"KRIT1","Nuclear",18066
0.0506513595585089,"AP005482.3","Nuclear",18065
0.050631083339818,"FOXA3","Nuclear",18064
0.0506199805638007,"NELFCD","Nuclear",18063
0.0506124055125476,"AC024060.2","Nuclear",18062
0.0506103377819005,"ACTL6A","Nuclear",18061
0.0505694224030104,"SAMD4A","Nuclear",18060
0.0505476214617617,"GORAB","Nuclear",18059
0.0505462453969911,"MSC","Nuclear",18058
0.0505430140966059,"URI1","Nuclear",18057
0.0505176004164601,"LOXL2","Nuclear",18056
0.0504895812704366,"PEX2","Nuclear",18055
0.0504573800063342,"INSIG1","Nuclear",18054
0.0504253730360491,"TGFB1","Nuclear",18053
0.0504024950679487,"UBN1","Nuclear",18052
0.0503513056857011,"IFIT2","Nuclear",18051
0.0503357798663052,"PLLP","Nuclear",18050
0.0503302085530407,"AC131934.1","Nuclear",18049
0.0503088266486521,"MORC2","Nuclear",18048
0.050287355141289,"CLEC2D","Nuclear",18047
0.0502826085133925,"EXOC3-AS1","Nuclear",18046
0.0502783567432089,"ZXDC","Nuclear",18045
0.0502577999626286,"PTPN23","Nuclear",18044
0.0502347362284491,"NHLRC3","Nuclear",18043
0.0502286976165865,"AC079942.1","Nuclear",18036
0.0502286976165865,"AC109454.2","Nuclear",18037
0.0502286976165865,"SOSTDC1","Nuclear",18039
0.0502286976165865,"AC073842.1","Nuclear",18038
0.0502286976165865,"FO681492.1","Nuclear",18041
0.0502286976165865,"ZNF415","Nuclear",18035
0.0502286976165865,"AL109838.1","Nuclear",18034
0.0502286976165865,"LINC00114","Nuclear",18042
0.0502286976165865,"TSPEAR-AS2","Nuclear",18040
0.0502169749315391,"MCM10","Nuclear",18033
0.0502126029655575,"AL118556.1","Nuclear",18032
0.0501642473289707,"TADA2B","Nuclear",18031
0.0501523641737167,"EPM2AIP1","Nuclear",18030
0.0501515806562375,"BTBD1","Nuclear",18029
0.0501015458278668,"AP4B1","Nuclear",18028
0.0501014928781623,"WDR83","Nuclear",18027
0.0500940147881643,"TCEA1","Nuclear",18026
0.0500721936230664,"CCDC144NL","Nuclear",18025
0.0500592940214356,"CYSTM1","Nuclear",18024
0.0500586682591802,"PSMD6-AS2","Nuclear",18023
0.050044699283947,"AC010789.2","Nuclear",18022
0.050034267614803,"MRPL1","Mitochondrial Ribosome",18021
0.0500339430739095,"SRPX","Nuclear",18020
0.0500283729612801,"CTSH","Nuclear",18019
0.0500215098646549,"AC113143.3","Nuclear",18018
0.0500036674076042,"LINC00839","Nuclear",18017
0.050002499852688,"FOXD1","Nuclear",18016
0.0499511405714688,"ATP6V0A1","Nuclear",18015
0.0499428748318765,"SYNE3","Nuclear",18014
0.049937516581485,"GRASP","Nuclear",18013
0.0499169274607426,"PARL","Nuclear",18012
0.0499075831254393,"SLC6A6","Nuclear",18011
0.0499053338758974,"TAP1","Nuclear",18010
0.0498854406537476,"WDR53","Nuclear",18009
0.0498699175694598,"DEUP1","Nuclear",18008
0.0498654848980396,"ART4","Nuclear",18007
0.0498434461172061,"HPCAL4","Nuclear",18006
0.0498379320611231,"ATP2B2","Nuclear",18005
0.0498351638419101,"SMIM14","Nuclear",18004
0.0498308702163909,"MIA3","Nuclear",18003
0.0497806958162053,"ACAT1","Nuclear",18002
0.0497801867763819,"MIR17HG","Nuclear",18001
0.0497783278314479,"ACAD10","Nuclear",18000
0.0497507347268195,"AL359198.1","Nuclear",17999
0.0497473874246017,"L3MBTL4","Nuclear",17998
0.049743051378523,"VGLL2","Nuclear",17997
0.0497395893001095,"ZNF708","Nuclear",17996
0.049732759556337,"TRHDE-AS1","Nuclear",17995
0.0497062058633179,"TMEM8A","Nuclear",17994
0.0497043931594585,"MGAT4C","Nuclear",17993
0.049702981774198,"RUNDC1","Nuclear",17992
0.049676880118412,"LINC02265","Nuclear",17991
0.0496708402491369,"DPY19L4","Nuclear",17990
0.0496543440591967,"SKIDA1","Nuclear",17989
0.0496527189082177,"HOXB4","Nuclear",17988
0.0496447920306908,"ZNF862","Nuclear",17987
0.04964350181651,"ARL8B","Nuclear",17986
0.0496417140251418,"RALY","Nuclear",17985
0.0496408106651785,"ANKRD26","Nuclear",17984
0.0496357958348978,"GFM2","Nuclear",17983
0.0496226419490443,"SYCP2","Nuclear",17982
0.0496210969470687,"AC011939.2","Nuclear",17981
0.0496194244495448,"RFX8","Nuclear",17980
0.0496040896099229,"CCDC191","Nuclear",17979
0.0495954566341908,"BASP1","Nuclear",17978
0.0495920050703172,"AP4M1","Nuclear",17977
0.0495746304303801,"SLC16A6","Nuclear",17976
0.0495631604726613,"DKK3","Nuclear",17975
0.0495617024883629,"RAET1E","Nuclear",17974
0.0495579236769818,"PCCA-AS1","Nuclear",17973
0.0495544137359522,"ANKDD1A","Nuclear",17972
0.0495399267905217,"POC1A","Nuclear",17971
0.0495393631885401,"ZNF418","Nuclear",17970
0.049537201798766,"RBFA","Nuclear",17969
0.0495338639050306,"AL355001.2","Nuclear",17968
0.0494983504634401,"FBXO33","Nuclear",17967
0.0494873146259358,"CDC42-IT1","Nuclear",17965
0.0494873146259358,"ASB14","Nuclear",17966
0.0494873146259358,"AC087667.1","Nuclear",17961
0.0494873146259358,"AL358074.1","Nuclear",17962
0.0494873146259358,"NPFF","Nuclear",17960
0.0494873146259358,"WNT9B","Nuclear",17959
0.0494873146259358,"AL391097.1","Nuclear",17964
0.0494873146259358,"RFPL2","Nuclear",17963
0.049460427401898,"SIM1","Nuclear",17958
0.0494360352105867,"C1QTNF3","Nuclear",17957
0.049435892048458,"ZNF295-AS1","Nuclear",17956
0.0494205809362339,"CEACAM19","Nuclear",17955
0.0494160514896738,"SPRYD7","Nuclear",17954
0.049384736831345,"OXA1L","Nuclear",17953
0.0493712954171667,"NIBAN2","Nuclear",17952
0.0493643731783998,"PHIP","Nuclear",17951
0.0493454047781133,"RAP1GAP2","Nuclear",17950
0.0493348474429628,"EXOSC3","Nuclear",17949
0.0493329112357539,"ATXN2","Nuclear",17948
0.0493297226790429,"AL096840.2","Nuclear",17947
0.0493260430892637,"RFLNB","Nuclear",17946
0.0493137911058771,"PHF21B","Nuclear",17945
0.0493081501969485,"AP002495.1","Nuclear",17944
0.0492676652791592,"Z85996.2","Nuclear",17943
0.0492647211804987,"RALYL","Nuclear",17942
0.0492561303333999,"GPR162","Nuclear",17941
0.0492514549942042,"LENG8","Nuclear",17940
0.0492458986296715,"TMCO1-AS1","Nuclear",17939
0.0492194473627142,"MTMR1","Nuclear",17938
0.0492148509446224,"UBA1","Nuclear",17937
0.0491970380478629,"AC125494.1","Nuclear",17936
0.049186351347919,"RSL24D1","Nuclear",17935
0.0491789555944599,"SLITRK5","Nuclear",17934
0.049171894554901,"C8orf37-AS1","Nuclear",17933
0.0491611205597395,"LRIF1","Nuclear",17932
0.049142244383163,"PITPNM3","Nuclear",17931
0.0491405177332189,"CARD8","Nuclear",17930
0.0491354845602283,"FAM50B","Nuclear",17929
0.0491316158993207,"FCHSD1","Nuclear",17928
0.0491200583534338,"CEP85L","Nuclear",17927
0.0491166231306104,"AL365361.1","Nuclear",17921
0.0491166231306104,"AL355073.1","Nuclear",17925
0.0491166231306104,"SHISA6","Nuclear",17926
0.0491166231306104,"LPO","Nuclear",17923
0.0491166231306104,"BANF2","Nuclear",17922
0.0491166231306104,"AC000068.1","Nuclear",17924
0.0491082673195972,"BCLAF1","Nuclear",17920
0.0490827937279515,"XRCC3","Nuclear",17919
0.0490740805722146,"RBM41","Nuclear",17918
0.0490645467431844,"MROH8","Nuclear",17917
0.0490433212083399,"EIF3M","Nuclear",17916
0.0490160882275869,"NBPF12","Nuclear",17915
0.0490002091899989,"AC008403.3","Nuclear",17914
0.0489799062486383,"TAX1BP1","Nuclear",17913
0.0489632299358028,"TDRKH-AS1","Nuclear",17912
0.0489442882276256,"MDH2","Nuclear",17911
0.0488978497711793,"CFLAR-AS1","Nuclear",17910
0.0488792993698789,"TXNRD3","Nuclear",17909
0.0488750816757311,"PIK3CG","Nuclear",17908
0.0488473363351922,"STXBP5L","Nuclear",17907
0.0488292513622609,"SIRPA","Nuclear",17906
0.0488165986903572,"PEG10","Nuclear",17905
0.0488045448573378,"IPO7","Nuclear",17904
0.0487998069564759,"NHS","Nuclear",17903
0.0487649332067645,"AC041005.1","Nuclear",17902
0.048748657935809,"AL133346.1","Nuclear",17901
0.0487473208486099,"CLDND1","Nuclear",17900
0.048745931635285,"AC116351.1","Nuclear",17895
0.048745931635285,"CYP39A1","Nuclear",17898
0.048745931635285,"AL365226.1","Nuclear",17893
0.048745931635285,"AL138999.1","Nuclear",17899
0.048745931635285,"LINC01579","Nuclear",17892
0.048745931635285,"AC087164.1","Nuclear",17896
0.048745931635285,"LINC01637","Nuclear",17897
0.048745931635285,"AL732314.4","Nuclear",17894
